rank,sku,brand,title,price,original_price,merchant,rating,review_count,url,source_segment
1,HBCV00009R5JVA,Xiaomi,REDMI 15C 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Siyah,13699,13699,Hepsiburada,4.6,990,https://www.hepsiburada.com/redmi-15c-256-gb-8-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV00009R5JVA,elektronik-vitrini
2,HBCV00009R5VN3,Xiaomi,REDMI 15C 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Turuncu,14099.06,14999,,4.6,990,https://www.hepsiburada.com/redmi-15c-256-gb-8-gb-ram-xiaomi-turkiye-garantili-turuncu-p-HBCV00009R5VN3,elektronik-vitrini
3,HBCV00009R5XPU,Xiaomi,REDMI 15C 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Yeşil,13399,13399,,4.6,990,https://www.hepsiburada.com/redmi-15c-256-gb-8-gb-ram-xiaomi-turkiye-garantili-yesil-p-HBCV00009R5XPU,elektronik-vitrini
4,HBCV00009R5PSC,Xiaomi,REDMI 15C 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Mavi,13699,13699,,4.6,990,https://www.hepsiburada.com/redmi-15c-256-gb-8-gb-ram-xiaomi-turkiye-garantili-mavi-p-HBCV00009R5PSC,elektronik-vitrini
5,HBCV00009S5QYI,Samsung,Samsung Galaxy S25 Fe 256 GB 8 GB Ram (Samsung Türkiye Garantili) Gece Siyahı,38299,38299,BAYAR TEKNOLOJİ,4.7,1135,https://www.hepsiburada.com/samsung-galaxy-s25-fe-256-gb-8-gb-ram-samsung-turkiye-garantili-gece-siyahi-p-HBCV00009S5QYI,elektronik-vitrini
6,HBCV00009S5CRQ,Samsung,Samsung Galaxy S25 Fe 256 GB 8 GB Ram (Samsung Türkiye Garantili) Buz Mavisi,38499,41999,,4.7,1135,https://www.hepsiburada.com/samsung-galaxy-s25-fe-256-gb-8-gb-ram-samsung-turkiye-garantili-buz-mavisi-p-HBCV00009S5CRQ,elektronik-vitrini
7,HBCV00009S55P7,Samsung,Samsung Galaxy S25 Fe 256 GB 8 GB Ram (Samsung Türkiye Garantili) Lacivert,38349,43725,,4.7,1135,https://www.hepsiburada.com/samsung-galaxy-s25-fe-256-gb-8-gb-ram-samsung-turkiye-garantili-lacivert-p-HBCV00009S55P7,elektronik-vitrini
8,HBCV00009S6B29,Samsung,Samsung Galaxy S25 Fe 256 GB 8 GB Ram (Samsung Türkiye Garantili) Beyaz,38449,42299,,4.7,1135,https://www.hepsiburada.com/samsung-galaxy-s25-fe-256-gb-8-gb-ram-samsung-turkiye-garantili-beyaz-p-HBCV00009S6B29,elektronik-vitrini
9,HBCV0000DU6487,Samsung,Samsung Galaxy A37 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Antrasit,23999,23999,Hepsiburada,4.7,223,https://www.hepsiburada.com/samsung-galaxy-a37-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-antrasit-p-HBCV0000DU6487,elektronik-vitrini
10,HBCV0000DU647I,Samsung,Samsung Galaxy A37 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Çam Yeşili,24099,24099,,4.7,223,https://www.hepsiburada.com/samsung-galaxy-a37-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-cam-yesili-p-HBCV0000DU647I,elektronik-vitrini
11,HBCV0000DU6667,Samsung,Samsung Galaxy A37 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Beyaz,24399,24399,,4.7,223,https://www.hepsiburada.com/samsung-galaxy-a37-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-beyaz-p-HBCV0000DU6667,elektronik-vitrini
12,HBCV0000DU648I,Samsung,Samsung Galaxy A37 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Lavanta Moru,24099,24099,,4.7,223,https://www.hepsiburada.com/samsung-galaxy-a37-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-lavanta-moru-p-HBCV0000DU648I,elektronik-vitrini
13,HBCV00009S6C8A,Samsung,Samsung Galaxy A17 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Siyah,16499,16499,Hepsiburada,4.7,690,https://www.hepsiburada.com/samsung-galaxy-a17-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-siyah-p-HBCV00009S6C8A,elektronik-vitrini
14,HBCV00009S6B27,Samsung,Samsung Galaxy A17 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Gri,16499,16499,,4.7,690,https://www.hepsiburada.com/samsung-galaxy-a17-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-gri-p-HBCV00009S6B27,elektronik-vitrini
15,HBCV00009SA9G8,Samsung,Samsung Galaxy A17 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Mavi,16499,16499,,4.7,690,https://www.hepsiburada.com/samsung-galaxy-a17-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-mavi-p-HBCV00009SA9G8,elektronik-vitrini
16,HBCV0000G8HWAN,Samsung,Samsung Galaxy A27 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Siyah,19499,19499,Hepsiburada,4.5,76,https://www.hepsiburada.com/samsung-galaxy-a27-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-siyah-p-HBCV0000G8HWAN,elektronik-vitrini
17,HBCV0000G8HTMB,Samsung,Samsung Galaxy A27 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Açık Pembe,21332.25,22455,,4.5,76,https://www.hepsiburada.com/samsung-galaxy-a27-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-acik-pembe-p-HBCV0000G8HTMB,elektronik-vitrini
18,HBCV0000G8HWA8,Samsung,Samsung Galaxy A27 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Mavi,20548.17,21979,,4.5,76,https://www.hepsiburada.com/samsung-galaxy-a27-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-mavi-p-HBCV0000G8HWA8,elektronik-vitrini
19,HBCV00007MIDSU,Samsung,Samsung Galaxy S25 Ultra 512 GB 12 GB Ram (Samsung Türkiye Garantili) Siyah Titanyum,71249,71249,Hepsiburada,4.8,1713,https://www.hepsiburada.com/samsung-galaxy-s25-ultra-512-gb-12-gb-ram-samsung-turkiye-garantili-siyah-titanyum-p-HBCV00007MIDSU,elektronik-vitrini
20,HBCV00007MIF54,Samsung,Samsung Galaxy S25 Ultra 512 GB 12 GB Ram (Samsung Türkiye Garantili) Gri Titanyum,71249,71249,,4.8,1713,https://www.hepsiburada.com/samsung-galaxy-s25-ultra-512-gb-12-gb-ram-samsung-turkiye-garantili-gri-titanyum-p-HBCV00007MIF54,elektronik-vitrini
21,HBCV00007MIEP5,Samsung,Samsung Galaxy S25 Ultra 512 GB 12 GB Ram (Samsung Türkiye Garantili) Gümüş Titanyum,71249,71249,,4.8,1713,https://www.hepsiburada.com/samsung-galaxy-s25-ultra-512-gb-12-gb-ram-samsung-turkiye-garantili-gumus-titanyum-p-HBCV00007MIEP5,elektronik-vitrini
22,HBCV00007MIEMJ,Samsung,Samsung Galaxy S25 Ultra 512 GB 12 GB Ram (Samsung Türkiye Garantili) Mavi Titanyum,71249,71249,,4.8,1713,https://www.hepsiburada.com/samsung-galaxy-s25-ultra-512-gb-12-gb-ram-samsung-turkiye-garantili-mavi-titanyum-p-HBCV00007MIEMJ,elektronik-vitrini
23,HBCV0000F7Z39B,POCO,Poco C81 Pro 128 GB 4 GB Ram (Poco Türkiye Garantili) Siyah,9299,9299,Hepsiburada,4.9,217,https://www.hepsiburada.com/poco-c81-pro-128-gb-4-gb-ram-poco-turkiye-garantili-siyah-p-HBCV0000F7Z39B,elektronik-vitrini
24,HBCV0000F7Z39T,POCO,Poco C81 Pro 128 GB 4 GB Ram (Poco Türkiye Garantili) Gold,9399,9399,,4.9,217,https://www.hepsiburada.com/poco-c81-pro-128-gb-4-gb-ram-poco-turkiye-garantili-gold-p-HBCV0000F7Z39T,elektronik-vitrini
25,HBCV0000F7Z3AC,POCO,Poco C81 Pro 128 GB 4 GB Ram (Poco Türkiye Garantili) Yeşil,9399,9399,,4.9,217,https://www.hepsiburada.com/poco-c81-pro-128-gb-4-gb-ram-poco-turkiye-garantili-yesil-p-HBCV0000F7Z3AC,elektronik-vitrini
26,HBCV0000BMY1EL,Xiaomi,REDMI Note 15 Pro 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Siyah,22549,22549,Hepsiburada,4.4,890,https://www.hepsiburada.com/redmi-note-15-pro-256-gb-8-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV0000BMY1EL,elektronik-vitrini
27,HBCV0000BMYU08,Xiaomi,REDMI Note 15 Pro 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Mavi,23999,23999,,4.4,890,https://www.hepsiburada.com/redmi-note-15-pro-256-gb-8-gb-ram-xiaomi-turkiye-garantili-mavi-p-HBCV0000BMYU08,elektronik-vitrini
28,HBCV0000BMXZM3,Xiaomi,REDMI Note 15 Pro 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Titanyum Gri,23749,23749,,4.4,890,https://www.hepsiburada.com/redmi-note-15-pro-256-gb-8-gb-ram-xiaomi-turkiye-garantili-titanyum-gri-p-HBCV0000BMXZM3,elektronik-vitrini
29,HBCV0000E0R6N1,HONOR,Honor 600 5G 256 GB 8 GB Ram (Honor Türkiye Garantili) Altın Beyazı,30499,30499,Hepsiburada,4.4,744,https://www.hepsiburada.com/honor-600-5g-256-gb-8-gb-ram-honor-turkiye-garantili-altin-beyazi-p-HBCV0000E0R6N1,elektronik-vitrini
30,HBCV0000E0R6MZ,HONOR,Honor 600 5G 256 GB 8 GB Ram (Honor Türkiye Garantili) Siyah,30499,30499,,4.4,744,https://www.hepsiburada.com/honor-600-5g-256-gb-8-gb-ram-honor-turkiye-garantili-siyah-p-HBCV0000E0R6MZ,elektronik-vitrini
31,HBCV0000E0R6N3,HONOR,Honor 600 5G 256 GB 8 GB Ram (Honor Türkiye Garantili) Turuncu,30499,30499,,4.4,744,https://www.hepsiburada.com/honor-600-5g-256-gb-8-gb-ram-honor-turkiye-garantili-turuncu-p-HBCV0000E0R6N3,elektronik-vitrini
32,HBCV00007PN24U,Xiaomi,REDMI Note 14 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Mavi,15599,15599,Hepsiburada,4.6,1934,https://www.hepsiburada.com/redmi-note-14-256-gb-8-gb-ram-xiaomi-turkiye-garantili-mavi-p-HBCV00007PN24U,elektronik-vitrini
33,HBCV00007PNFJX,Xiaomi,REDMI Note 14 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Siyah,15499,15499,,4.6,1934,https://www.hepsiburada.com/redmi-note-14-256-gb-8-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV00007PNFJX,elektronik-vitrini
34,HBCV00007PN6WV,Xiaomi,REDMI Note 14 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Mor,18849,18849,,4.6,1934,https://www.hepsiburada.com/redmi-note-14-256-gb-8-gb-ram-xiaomi-turkiye-garantili-mor-p-HBCV00007PN6WV,elektronik-vitrini
35,HBCV00007VSHAG,Samsung,Samsung Galaxy S25 256 GB (Samsung Türkiye Garantili) Lacivert,44848.99,44848.99,Hepsiburada,4.7,718,https://www.hepsiburada.com/samsung-galaxy-s25-256-gb-samsung-turkiye-garantili-lacivert-p-HBCV00007VSHAG,elektronik-vitrini
36,HBCV00007VSE9V,Samsung,Samsung Galaxy S25 256 GB (Samsung Türkiye Garantili) Gümüş,44949,44949,,4.7,718,https://www.hepsiburada.com/samsung-galaxy-s25-256-gb-samsung-turkiye-garantili-gumus-p-HBCV00007VSE9V,elektronik-vitrini
37,HBCV00007VSHAE,Samsung,Samsung Galaxy S25 256 GB (Samsung Türkiye Garantili) Buz Mavisi,44749,44749,,4.7,718,https://www.hepsiburada.com/samsung-galaxy-s25-256-gb-samsung-turkiye-garantili-buz-mavisi-p-HBCV00007VSHAE,elektronik-vitrini
38,HBCV00007VSE9X,Samsung,Samsung Galaxy S25 256 GB (Samsung Türkiye Garantili) Mint Yeşili,45499,45499,,4.7,718,https://www.hepsiburada.com/samsung-galaxy-s25-256-gb-samsung-turkiye-garantili-mint-yesili-p-HBCV00007VSE9X,elektronik-vitrini
39,HBCV0000DU666R,Samsung,Samsung Galaxy A57 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Gri,31499,31499,Hepsiburada,4.7,390,https://www.hepsiburada.com/samsung-galaxy-a57-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-gri-p-HBCV0000DU666R,elektronik-vitrini
40,HBCV0000DU666Y,Samsung,Samsung Galaxy A57 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Buz Mavisi,31499,31499,,4.7,390,https://www.hepsiburada.com/samsung-galaxy-a57-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-buz-mavisi-p-HBCV0000DU666Y,elektronik-vitrini
41,HBCV0000DU666G,Samsung,Samsung Galaxy A57 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Lacivert,31499,31499,,4.7,390,https://www.hepsiburada.com/samsung-galaxy-a57-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-lacivert-p-HBCV0000DU666G,elektronik-vitrini
42,HBCV0000DU6673,Samsung,Samsung Galaxy A57 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Lila,31499,31499,,4.7,390,https://www.hepsiburada.com/samsung-galaxy-a57-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-lila-p-HBCV0000DU6673,elektronik-vitrini
43,HBCV00009R65EK,Xiaomi,REDMI 15 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Siyah,14949,14949,Hepsiburada,4.5,301,https://www.hepsiburada.com/redmi-15-256-gb-8-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV00009R65EK,elektronik-vitrini
44,HBCV00009R6BN2,Xiaomi,REDMI 15 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Gümüş,14999,14999,,4.5,301,https://www.hepsiburada.com/redmi-15-256-gb-8-gb-ram-xiaomi-turkiye-garantili-gumus-p-HBCV00009R6BN2,elektronik-vitrini
45,HBCV00009R68OX,Xiaomi,REDMI 15 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Mor,15049,15049,,4.5,301,https://www.hepsiburada.com/redmi-15-256-gb-8-gb-ram-xiaomi-turkiye-garantili-mor-p-HBCV00009R68OX,elektronik-vitrini
46,HBCV0000D7HXZ5,POCO,Poco X8 Pro 512 GB 12 GB Ram (Poco Türkiye Garantili) Siyah,41000,41000,PALMX,4.5,434,https://www.hepsiburada.com/poco-x8-pro-512-gb-12-gb-ram-poco-turkiye-garantili-siyah-p-HBCV0000D7HXZ5,elektronik-vitrini
47,HBCV0000D7HVB7,POCO,Poco X8 Pro 512 GB 12 GB Ram (Poco Türkiye Garantili) Yeşil,36500,36500,,4.5,434,https://www.hepsiburada.com/poco-x8-pro-512-gb-12-gb-ram-poco-turkiye-garantili-yesil-p-HBCV0000D7HVB7,elektronik-vitrini
48,HBCV0000D7HVNK,POCO,Poco X8 Pro 512 GB 12 GB Ram (Poco Türkiye Garantili) Beyaz,42999,42999,,4.5,434,https://www.hepsiburada.com/poco-x8-pro-512-gb-12-gb-ram-poco-turkiye-garantili-beyaz-p-HBCV0000D7HVNK,elektronik-vitrini
49,HBCV0000BMY11D,Xiaomi,REDMI Note 15 Pro 512 GB 12 GB Ram (Xiaomi Türkiye Garantili) Siyah,26884.05,26884.05,macinternet,4.4,890,https://www.hepsiburada.com/redmi-note-15-pro-512-gb-12-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV0000BMY11D,elektronik-vitrini
50,HBCV0000BMZ6QY,Xiaomi,REDMI Note 15 Pro 512 GB 12 GB Ram (Xiaomi Türkiye Garantili) Mavi,26884.05,28299,,4.4,890,https://www.hepsiburada.com/redmi-note-15-pro-512-gb-12-gb-ram-xiaomi-turkiye-garantili-mavi-p-HBCV0000BMZ6QY,elektronik-vitrini
51,HBCV0000BMY0ZA,Xiaomi,REDMI Note 15 Pro 512 GB 12 GB Ram (Xiaomi Türkiye Garantili) Titanyum Gri,26836.55,28249,,4.4,890,https://www.hepsiburada.com/redmi-note-15-pro-512-gb-12-gb-ram-xiaomi-turkiye-garantili-titanyum-gri-p-HBCV0000BMY0ZA,elektronik-vitrini
52,HBCV0000BMY04E,Xiaomi,REDMI Note 15 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Siyah,16199,16199,Xiaomi Resmi Mağazası,4.6,337,https://www.hepsiburada.com/redmi-note-15-256-gb-8-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV0000BMY04E,elektronik-vitrini
53,HBCV0000BMXZGE,Xiaomi,REDMI Note 15 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Yeşil,20899.05,21999,,4.6,337,https://www.hepsiburada.com/redmi-note-15-256-gb-8-gb-ram-xiaomi-turkiye-garantili-yesil-p-HBCV0000BMXZGE,elektronik-vitrini
54,HBCV0000BMY04C,Xiaomi,REDMI Note 15 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Mavi,16199,16199,,4.6,337,https://www.hepsiburada.com/redmi-note-15-256-gb-8-gb-ram-xiaomi-turkiye-garantili-mavi-p-HBCV0000BMY04C,elektronik-vitrini
55,HBCV00008RVG29,Xiaomi,REDMI Note 14 5G 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Siyah,16999,16999,Hepsiburada,4.5,72,https://www.hepsiburada.com/redmi-note-14-5g-256-gb-8-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV00008RVG29,elektronik-vitrini
56,HBCV000095BMZ4,Xiaomi,REDMI Note 14 5G 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Yeşil,16919.06,17999,,4.5,72,https://www.hepsiburada.com/redmi-note-14-5g-256-gb-8-gb-ram-xiaomi-turkiye-garantili-yesil-p-HBCV000095BMZ4,elektronik-vitrini
57,HBCV00008T83MT,Xiaomi,REDMI Note 14 5G 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Mor,16919.06,17999,,4.5,72,https://www.hepsiburada.com/redmi-note-14-5g-256-gb-8-gb-ram-xiaomi-turkiye-garantili-mor-p-HBCV00008T83MT,elektronik-vitrini
58,HBCV00007PLQLT,Xiaomi,REDMI Note 14 Pro 512 GB 12 GB Ram (Xiaomi Türkiye Garantili) Siyah,21999,21999,Hepsiburada,4.5,1496,https://www.hepsiburada.com/redmi-note-14-pro-512-gb-12-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV00007PLQLT,elektronik-vitrini
59,HBCV00007PLTJQ,Xiaomi,REDMI Note 14 Pro 512 GB 12 GB Ram (Xiaomi Türkiye Garantili) Mavi,26997,26997,,4.5,1496,https://www.hepsiburada.com/redmi-note-14-pro-512-gb-12-gb-ram-xiaomi-turkiye-garantili-mavi-p-HBCV00007PLTJQ,elektronik-vitrini
60,HBCV00007PLI1M,Xiaomi,REDMI Note 14 Pro 512 GB 12 GB Ram (Xiaomi Türkiye Garantili) Mor,28999,28999,,4.5,1496,https://www.hepsiburada.com/redmi-note-14-pro-512-gb-12-gb-ram-xiaomi-turkiye-garantili-mor-p-HBCV00007PLI1M,elektronik-vitrini
61,HBCV0000BMY459,Xiaomi,REDMI Note 15 Pro 5G 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Titanyum Gri,26949,26949,Hepsiburada,4.4,328,https://www.hepsiburada.com/redmi-note-15-pro-5g-256-gb-8-gb-ram-xiaomi-turkiye-garantili-titanyum-gri-p-HBCV0000BMY459,elektronik-vitrini
62,HBCV0000BMY6Q1,Xiaomi,REDMI Note 15 Pro 5G 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Buz Mavisi,27990,27990,,4.4,328,https://www.hepsiburada.com/redmi-note-15-pro-5g-256-gb-8-gb-ram-xiaomi-turkiye-garantili-buz-mavisi-p-HBCV0000BMY6Q1,elektronik-vitrini
63,HBCV0000BMXZQT,Xiaomi,REDMI Note 15 Pro 5G 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Siyah,27299,27299,,4.4,328,https://www.hepsiburada.com/redmi-note-15-pro-5g-256-gb-8-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV0000BMXZQT,elektronik-vitrini
64,HBCV000088BPES,Samsung,Samsung Galaxy A26 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Siyah,18999,18999,Hepsiburada,4.7,1440,https://www.hepsiburada.com/samsung-galaxy-a26-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-siyah-p-HBCV000088BPES,elektronik-vitrini
65,HBCV000088BWYJ,Samsung,Samsung Galaxy A26 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Pembe,24700,24700,,4.7,1440,https://www.hepsiburada.com/samsung-galaxy-a26-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-pembe-p-HBCV000088BWYJ,elektronik-vitrini
66,HBCV000088BW1S,Samsung,Samsung Galaxy A26 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Beyaz,18999,18999,,4.7,1440,https://www.hepsiburada.com/samsung-galaxy-a26-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-beyaz-p-HBCV000088BW1S,elektronik-vitrini
67,HBCV00004X9ZCK,Apple,Apple iPhone 15 128 GB Mavi,59125.06,59125.06,ALTERNATİFGRUP,4.8,12971,https://www.hepsiburada.com/apple-iphone-15-128-gb-mavi-p-HBCV00004X9ZCK,elektronik-vitrini
68,HBCV00004X9ZCJ,Apple,Apple iPhone 15 128 GB Sarı,65000,65000,,4.8,12971,https://www.hepsiburada.com/apple-iphone-15-128-gb-sari-p-HBCV00004X9ZCJ,elektronik-vitrini
69,HBCV00004X9ZCH,Apple,Apple iPhone 15 128 GB Siyah,59125.06,62899,,4.8,12971,https://www.hepsiburada.com/apple-iphone-15-128-gb-siyah-p-HBCV00004X9ZCH,elektronik-vitrini
70,HBCV0000CVHLYQ,Samsung,Samsung Galaxy S26 256 GB 12 GB RAM (Samsung Türkiye Garantili) Siyah,61285.48,61285.48,Hepsiburada,4.7,247,https://www.hepsiburada.com/samsung-galaxy-s26-256-gb-12-gb-ram-samsung-turkiye-garantili-siyah-p-HBCV0000CVHLYQ,elektronik-vitrini
71,HBCV0000CVH6NR,Samsung,Samsung Galaxy S26 256 GB 12 GB RAM (Samsung Türkiye Garantili) Gök Mavisi,59976.24,59976.24,,4.7,247,https://www.hepsiburada.com/samsung-galaxy-s26-256-gb-12-gb-ram-samsung-turkiye-garantili-gok-mavisi-p-HBCV0000CVH6NR,elektronik-vitrini
72,HBCV0000CVHAMS,Samsung,Samsung Galaxy S26 256 GB 12 GB RAM (Samsung Türkiye Garantili) Kobalt Mor,62970.7,62970.7,,4.7,247,https://www.hepsiburada.com/samsung-galaxy-s26-256-gb-12-gb-ram-samsung-turkiye-garantili-kobalt-mor-p-HBCV0000CVHAMS,elektronik-vitrini
73,HBCV0000CVH2KP,Samsung,Samsung Galaxy S26 256 GB 12 GB RAM (Samsung Türkiye Garantili) Beyaz,61059.98,61059.98,,4.7,247,https://www.hepsiburada.com/samsung-galaxy-s26-256-gb-12-gb-ram-samsung-turkiye-garantili-beyaz-p-HBCV0000CVH2KP,elektronik-vitrini
74,HBCV00009Z40DM,Apple,Apple iPhone 17 Pro 256 GB Gümüş,111499,111499,Hepsiburada,4.6,1323,https://www.hepsiburada.com/apple-iphone-17-pro-256-gb-gumus-p-HBCV00009Z40DM,elektronik-vitrini
75,HBCV00009Z3XL5,Apple,Apple iPhone 17 Pro 256 GB Kozmik Turuncu,109889.08,118799,,4.6,1323,https://www.hepsiburada.com/apple-iphone-17-pro-256-gb-kozmik-turuncu-p-HBCV00009Z3XL5,elektronik-vitrini
76,HBCV00009Z3YPK,Apple,Apple iPhone 17 Pro 256 GB Abis,109499,109499,,4.6,1323,https://www.hepsiburada.com/apple-iphone-17-pro-256-gb-abis-p-HBCV00009Z3YPK,elektronik-vitrini
77,HBCV00007PLI1K,Xiaomi,REDMI Note 14 Pro 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Siyah,20063.04,20063.04,AKYOL.İLETİŞİM,4.3,1161,https://www.hepsiburada.com/redmi-note-14-pro-256-gb-8-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV00007PLI1K,elektronik-vitrini
78,HBCV00007PN4QH,Xiaomi,REDMI Note 14 Pro 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Mavi,20063.04,20899,,4.3,1161,https://www.hepsiburada.com/redmi-note-14-pro-256-gb-8-gb-ram-xiaomi-turkiye-garantili-mavi-p-HBCV00007PN4QH,elektronik-vitrini
79,HBCV00007PN3ZO,Xiaomi,REDMI Note 14 Pro 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Mor,25799,25799,,4.3,1161,https://www.hepsiburada.com/redmi-note-14-pro-256-gb-8-gb-ram-xiaomi-turkiye-garantili-mor-p-HBCV00007PN3ZO,elektronik-vitrini
80,HBCV0000E0R6MX,HONOR,Honor 600 Pro 5G 512 GB 12 GB Ram (Honor Türkiye Garantili) Altın Beyazı,52999,54599,Hepsiburada,4.2,195,https://www.hepsiburada.com/honor-600-pro-5g-512-gb-12-gb-ram-honor-turkiye-garantili-altin-beyazi-p-HBCV0000E0R6MX,elektronik-vitrini
81,HBCV0000E0R6MV,HONOR,Honor 600 Pro 5G 512 GB 12 GB Ram (Honor Türkiye Garantili) Siyah,53999,53999,,4.2,195,https://www.hepsiburada.com/honor-600-pro-5g-512-gb-12-gb-ram-honor-turkiye-garantili-siyah-p-HBCV0000E0R6MV,elektronik-vitrini
82,HBCV0000A5KNL6,Samsung,Samsung Galaxy A17 128 GB 4 GB Ram (Samsung Türkiye Garantil) Siyah,12949,13739.08,macinternet,4.5,233,https://www.hepsiburada.com/samsung-galaxy-a17-128-gb-4-gb-ram-samsung-turkiye-garantil-siyah-p-HBCV0000A5KNL6,elektronik-vitrini
83,HBCV0000A5LHLK,Samsung,Samsung Galaxy A17 128 GB 4 GB Ram (Samsung Türkiye Garantil) Gri,12949,14999,,4.5,233,https://www.hepsiburada.com/samsung-galaxy-a17-128-gb-4-gb-ram-samsung-turkiye-garantil-gri-p-HBCV0000A5LHLK,elektronik-vitrini
84,HBCV0000A5LHCS,Samsung,Samsung Galaxy A17 128 GB 4 GB Ram (Samsung Türkiye Garantil) Mavi,13365.32,14449,,4.5,233,https://www.hepsiburada.com/samsung-galaxy-a17-128-gb-4-gb-ram-samsung-turkiye-garantil-mavi-p-HBCV0000A5LHCS,elektronik-vitrini
85,HBCV00009Z3XIO,Apple,Apple iPhone 17 Pro Max 256 GB Gümüş,131599.06,131599.06,BAYAR TEKNOLOJİ,4.6,1874,https://www.hepsiburada.com/apple-iphone-17-pro-max-256-gb-gumus-p-HBCV00009Z3XIO,elektronik-vitrini
86,HBCV00009Z3Z8C,Apple,Apple iPhone 17 Pro Max 256 GB Kozmik Turuncu,121998,121998,,4.6,1874,https://www.hepsiburada.com/apple-iphone-17-pro-max-256-gb-kozmik-turuncu-p-HBCV00009Z3Z8C,elektronik-vitrini
87,HBCV00009Z3XOE,Apple,Apple iPhone 17 Pro Max 256 GB Abis,121638,121638,,4.6,1874,https://www.hepsiburada.com/apple-iphone-17-pro-max-256-gb-abis-p-HBCV00009Z3XOE,elektronik-vitrini
88,HBCV0000CATQ5D,HONOR,HONOR Magic 8 Pro 5G 512 GB 12 GB Ram (Honor Türkiye Garantili) Siyah,70999,70999,Hepsiburada,4.5,486,https://www.hepsiburada.com/honor-magic-8-pro-5g-512-gb-12-gb-ram-honor-turkiye-garantili-siyah-p-HBCV0000CATQ5D,elektronik-vitrini
